,HOUSE_TYPE,NEIGHBORHOOD,GROSS_AREA,NET_AREA,NUMBER_OF_ROOMS,AGE_OF_BUİLDİNG,FLOOR_LOCATION,TOTALNUMBER_OF_FLOORS,TYPE_OF_HEATING,NUMBER_OF_BATHROOMS,IS_THERE_BALCONY,IS_IT_FURNISHED,WHO_IS_AT_HOME,ON_BUILDINGS,NAME_OF_BUILDINGS,DUES,AVAILABLE_FOR_CREDIT,TITLE_DEED,WHO_IS_THE_SELLER,IS_IT_VIEWABLE,PRICE
832,Daire,Adnan Kahveci Mah.,125,100,3+1,4,3,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Letisya Evleri,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.880.000 TL
Kredi Teklifleri"
833,Daire,Adnan Kahveci Mah.,125,100,3+1,4,3,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Letisya Evleri,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.880.000 TL
Kredi Teklifleri"
834,Daire,Adnan Kahveci Mah.,155,135,3+1,5-10 arası,4,8,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Osten Park Evleri,350,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"4.159.000 TL
Kredi Teklifleri"
835,Daire,Adnan Kahveci Mah.,125,100,3+1,4,3,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Letisya Evleri,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.880.000 TL
Kredi Teklifleri"
836,Daire,Kavaklı Mh.,160,140,3+1,0,2,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.399.000 TL
Kredi Teklifleri"
837,Daire,Cumhuriyet Mah.,140,127,3+1,0,6,10,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.245.000 TL
Kredi Teklifleri"
838,Daire,Yakuplu Mah.,290,270,5+2,4,Çatı Katı,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat İrtifaklı,Emlak Ofisinden,Evet,"2.200.000 TL
Kredi Teklifleri"
839,Daire,Sahil Mah.,183,170,4+1,2,Bahçe Katı,4,Doğalgaz (Kombi),3,Yok,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,2.100,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"8.500.000 TL
Kredi Teklifleri"
840,Daire,Yakuplu Mah.,180,140,3+1,0,4,8,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"4.000.000 TL
Kredi Teklifleri"
841,Daire,Kavaklı Mh.,120,100,2+1,0,3,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"2.850.000 TL
Kredi Teklifleri"
842,Daire,Kavaklı Mh.,120,100,2+1,0,3,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"2.850.000 TL
Kredi Teklifleri"
843,Daire,Adnan Kahveci Mah.,145,120,2+1,5-10 arası,5,9,Doğalgaz (Kombi),1,Var,Hayır,Kiracılı,Evet,Belirtilmemiş,300,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.400.000 TL
Kredi Teklifleri"
844,Daire,Marmara Mah.,125,110,2+1,3,5,6,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Hayır,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.625.000 TL
Kredi Teklifleri"
845,Daire,Adnan Kahveci Mah.,200,150,3+2,4,3,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.800.000 TL
Kredi Teklifleri"
846,Daire,Adnan Kahveci Mah.,200,150,3+2,4,3,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.800.000 TL
Kredi Teklifleri"
847,Daire,Kavaklı Mh.,100,90,2+1,21-25 arası,5,6,Doğalgaz Sobası,2,Var,Hayır,Kiracılı,Hayır,Belirtilmemiş,40,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.680.000 TL
Kredi Teklifleri"
848,Daire,Adnan Kahveci Mah.,160,145,3+1,16-20 arası,10,14,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Evet,Simakent Sitesi,350,Evet,Kat İrtifaklı,Emlak Ofisinden,Evet,"2.675.000 TL
Kredi Teklifleri"
849,Daire,Dereağzı Mh.,150,140,3+1,4,3,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,100,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.540.000 TL
Kredi Teklifleri"
850,Daire,Cumhuriyet Mah.,135,120,3+1,0,2,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat İrtifaklı,Emlak Ofisinden,Evet,"1.690.000 TL
Kredi Teklifleri"
851,Daire,Cumhuriyet Mah.,110,90,2+1,2,Yüksek Giriş,6,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Bilinmiyor,Emlak Ofisinden,Hayır,"1.255.000 TL
Kredi Teklifleri"
852,Daire,Yakuplu Mah.,100,90,2+1,0,3,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,60,Evet,Kat İrtifaklı,Emlak Ofisinden,Evet,"1.730.000 TL
Kredi Teklifleri"
853,Daire,Kavaklı Mh.,280,240,5+1,5-10 arası,3,4,Doğalgaz (Kombi),3,Var,Hayır,Mülk Sahibi,Evet,Kavaklı Park Sitesi,300,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"4.150.000 TL
Kredi Teklifleri"
854,Daire,Barış Mh.,280,270,5+1,16-20 arası,Villa Tipi,3,Doğalgaz (Kombi),3,Var,Hayır,Boş,Hayır,Belirtilmemiş,0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"5.800.000 TL
Kredi Teklifleri"
855,Daire,Cumhuriyet Mah.,135,128,3+1,16-20 arası,2,13,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Basındoğa Sitesi,300,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.150.000 TL
Kredi Teklifleri"
856,Daire,Gürpınar Mh.,125,115,2+1,0,1,6,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,100,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"2.689.000 TL
Kredi Teklifleri"
857,Daire,Adnan Kahveci Mah.,200,185,3+1,5-10 arası,4,12,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,300,Evet,Kat İrtifaklı,Emlak Ofisinden,Evet,"3.550.000 TL
Kredi Teklifleri"
858,Daire,Cumhuriyet Mah.,140,120,2+1,5-10 arası,7,14,Merkezi (Pay Ölçer),2,Var,Evet,Kiracılı,Evet,Belirtilmemiş,750,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"2.075.000 TL
Kredi Teklifleri"
859,Daire,Adnan Kahveci Mah.,145,125,3+1,4,3,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Hayır,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.900.000 TL
Kredi Teklifleri"
860,Daire,Adnan Kahveci Mah.,185,158,3+1,16-20 arası,6,12,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Evet,Yeşilkent Sitesi 2,400,Evet,Kat İrtifaklı,Emlak Ofisinden,Evet,"3.200.000 TL
Kredi Teklifleri"
861,Daire,Kavaklı Mh.,100,90,2+1,5-10 arası,2,3,Doğalgaz (Kombi),1,Yok,Hayır,Kiracılı,Hayır,Belirtilmemiş,150,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,"2.850.000 TL
Kredi Teklifleri"
862,Daire,Kavaklı Mh.,100,90,2+1,5-10 arası,2,3,Doğalgaz (Kombi),1,Yok,Hayır,Kiracılı,Hayır,Belirtilmemiş,150,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,"2.850.000 TL
Kredi Teklifleri"
863,Daire,Barış Mh.,250,200,4.5+1,3,3,5,Doğalgaz (Kombi),3,Var,Hayır,Boş,Evet,Vira İstanbul,300,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"7.150.000 TL
Kredi Teklifleri"
864,Daire,Cumhuriyet Mah.,65,59,1+1,5-10 arası,2,14,Merkezi (Pay Ölçer),1,Var,Hayır,Kiracılı,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.174.000 TL
Kredi Teklifleri"
865,Daire,Adnan Kahveci Mah.,70,60,1+1,5-10 arası,1,7,Merkezi (Pay Ölçer),1,Var,Evet,Boş,Evet,Kalekent Evleri,450,Hayır,Kat İrtifaklı,Emlak Ofisinden,Hayır,"3.300.000 TL
Kredi Teklifleri"
866,Daire,Cumhuriyet Mah.,130,125,2+1,2,12,15,Merkezi (Pay Ölçer),2,Var,Hayır,Boş,Evet,Belirtilmemiş,300,Evet,Kat İrtifaklı,Evet,"1.430.000 TL
Kredi Teklifleri",
867,Daire,Adnan Kahveci Mah.,150,140,3+1,0,3,6,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.850.000 TL
Kredi Teklifleri"
868,Daire,Adnan Kahveci Mah.,150,140,3+1,0,3,6,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.850.000 TL
Kredi Teklifleri"
869,Daire,Sahil Mah.,110,100,2+1,0,3,6,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"2.500.000 TL
Kredi Teklifleri"
870,Daire,Kavaklı Mh.,150,130,4+1,5-10 arası,4,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,0,Evet,Kat İrtifaklı,Evet,"2.750.000 TL
Kredi Teklifleri",
871,Daire,Kavaklı Mh.,150,130,4+1,5-10 arası,4,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,0,Evet,Kat İrtifaklı,Evet,"2.750.000 TL
Kredi Teklifleri",
872,Daire,Kavaklı Mh.,85,75,2+1,1,Yüksek Giriş,3,Doğalgaz (Kombi),1,Yok,Hayır,Kiracılı,Hayır,Belirtilmemiş,35,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.500.000 TL
Kredi Teklifleri"
873,Daire,Adnan Kahveci Mah.,125,95,2+1,5-10 arası,3,4,Doğalgaz (Kombi),1,Var,Hayır,Kiracılı,Hayır,Belirtilmemiş,100,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.880.000 TL
Kredi Teklifleri"
874,Daire,Adnan Kahveci Mah.,125,95,2+1,5-10 arası,3,4,Doğalgaz (Kombi),1,Var,Hayır,Kiracılı,Hayır,Belirtilmemiş,100,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.880.000 TL
Kredi Teklifleri"
875,Daire,Cumhuriyet Mah.,120,110,2+1,1,3,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"970.000 TL
Kredi Teklifleri"
876,Daire,Yakuplu Mah.,145,115,3+1,0,8,14,Merkezi (Pay Ölçer),2,Var,Hayır,Boş,Evet,Belirtilmemiş,0,Hayır,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"3.915.000 TL
Kredi Teklifleri"
877,Daire,Sahil Mah.,160,140,3+1,4,3,3,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,Belirtilmemiş,Hayır,Kat İrtifaklı,Emlak Ofisinden,Hayır,"5.250.000 TL
Kredi Teklifleri"
878,Daire,Sahil Mah.,160,140,3+1,4,3,3,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,Belirtilmemiş,Hayır,Kat İrtifaklı,Emlak Ofisinden,Hayır,"5.250.000 TL
Kredi Teklifleri"
879,Daire,Adnan Kahveci Mah.,145,110,3+1,11-15 arası,4,8,Doğalgaz (Kombi),2,Var,Hayır,Kiracılı,Evet,Akkonak Sitesi,Belirtilmemiş,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,"2.250.000 TL
Kredi Teklifleri"
880,Daire,Kavaklı Mh.,135,125,4+2,0,3,3,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,0,Hayır,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"4.149.000 TL
Kredi Teklifleri"
881,Daire,Marmara Mah.,120,115,2+1,0,1,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.849.000 TL
Kredi Teklifleri"
882,Daire,Yakuplu Mah.,175,165,4+2,0,4,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,0,Hayır,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.999.000 TL
Kredi Teklifleri"
883,Daire,Adnan Kahveci Mah.,180,165,3+1,16-20 arası,7,11,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"3.300.000 TL
Kredi Teklifleri"
884,Daire,Yakuplu Mah.,95,85,2+1,0,Yüksek Giriş,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,50,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"1.690.000 TL
Kredi Teklifleri"
885,Daire,Barış Mh.,220,185,3.5+1,5-10 arası,2,12,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Evet,Beyaz City,755,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"5.120.000 TL
Kredi Teklifleri"
886,Daire,Barış Mh.,220,185,3.5+1,5-10 arası,2,12,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Evet,Beyaz City,755,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"5.120.000 TL
Kredi Teklifleri"
887,Daire,Yakuplu Mah.,100,90,2+1,0,2,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.550.000 TL
Kredi Teklifleri"
888,Daire,Cumhuriyet Mah.,80,70,1+1,0,5,10,Doğalgaz (Kombi),1,Var,Hayır,Kiracılı,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat İrtifaklı,Emlak Ofisinden,Evet,"1.180.000 TL
Kredi Teklifleri"
889,Daire,Cumhuriyet Mah.,80,70,1+1,0,5,10,Doğalgaz (Kombi),1,Var,Hayır,Kiracılı,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat İrtifaklı,Emlak Ofisinden,Evet,"1.180.000 TL
Kredi Teklifleri"
890,Daire,Adnan Kahveci Mah.,110,100,2+1,4,Bahçe Katı,5,Doğalgaz (Kombi),1,Yok,Belirtilmemiş,Boş,Hayır,Belirtilmemiş,200,Evet,Kat Mülkiyetli,Hayır,"2.395.000 TL
Kredi Teklifleri",
891,Daire,Yakuplu Mah.,110,100,2+1,0,Bahçe Katı,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.248.000 TL
Kredi Teklifleri"
892,Daire,Gürpınar Mh.,130,105,3+1,0,1,5,Yerden Isıtma,2,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Hayır,Kat Mülkiyetli,Emlak Ofisinden,Evet,"2.750.000 TL
Kredi Teklifleri"
893,Daire,Yakuplu Mah.,145,135,2+1,1,4,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.000.000 TL
Kredi Teklifleri"
894,Daire,Cumhuriyet Mah.,145,135,2+1,0,1,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.150.000 TL
Kredi Teklifleri"
895,Daire,Yakuplu Mah.,90,75,2+1,5-10 arası,Bahçe Katı,4,Doğalgaz (Kombi),1,Yok,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Hayır,"1.100.000 TL
Kredi Teklifleri",
896,Daire,Kavaklı Mh.,108,93,2+1,5-10 arası,3,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,100,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.929.000 TL
Kredi Teklifleri"
897,Daire,Kavaklı Mh.,152,120,4+2,0,4,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,"3.950.000 TL
Kredi Teklifleri"
898,Daire,Marmara Mah.,145,120,3+1,11-15 arası,1,8,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Evet,Beylerbeyi Konutları,100,Evet,Kat Mülkiyetli,Hayır,"3.000.000 TL
Kredi Teklifleri",
899,Daire,Adnan Kahveci Mah.,170,145,3+1,11-15 arası,Yüksek Giriş,15,Doğalgaz (Kombi),2,Yok,Hayır,Boş,Hayır,Belirtilmemiş,200,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,"2.500.000 TL
Kredi Teklifleri"
900,Daire,Kavaklı Mh.,125,115,2+1,5-10 arası,1,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,200,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.450.000 TL
Kredi Teklifleri"
901,Daire,Adnan Kahveci Mah.,150,120,2+1,5-10 arası,2,7,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,550,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"4.450.000 TL
Kredi Teklifleri"
902,Daire,Dereağzı Mh.,155,135,3+1,5-10 arası,4,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,"2.500.000 TL
Kredi Teklifleri"
903,Daire,Adnan Kahveci Mah.,115,100,2+1,4,2,5,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Evet,Belirtilmemiş,Belirtilmemiş,Hayır,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.250.000 TL
Kredi Teklifleri"
904,Daire,Adnan Kahveci Mah.,300,240,5+1,3,7,8,Merkezi (Pay Ölçer),3,Var,Hayır,Kiracılı,Hayır,Belirtilmemiş,Belirtilmemiş,Belirtilmemiş,Kat Mülkiyetli,Emlak Ofisinden,Evet,"7.850.000 TL
Kredi Teklifleri"
905,Daire,Adnan Kahveci Mah.,300,240,5+1,3,7,8,Merkezi (Pay Ölçer),3,Var,Hayır,Kiracılı,Hayır,Belirtilmemiş,Belirtilmemiş,Belirtilmemiş,Kat Mülkiyetli,Emlak Ofisinden,Evet,"7.850.000 TL
Kredi Teklifleri"
906,Daire,Kavaklı Mh.,90,80,2+1,5-10 arası,1,4,Doğalgaz (Kombi),1,Var,Hayır,Kiracılı,Hayır,Belirtilmemiş,100,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,"1.590.000 TL
Kredi Teklifleri"
907,Daire,Kavaklı Mh.,90,80,2+1,5-10 arası,1,4,Doğalgaz (Kombi),1,Var,Hayır,Kiracılı,Hayır,Belirtilmemiş,100,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,"1.590.000 TL
Kredi Teklifleri"
908,Daire,Marmara Mah.,170,155,3+1,3,2,10,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Konfor Residence,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"3.450.000 TL
Kredi Teklifleri"
0,Residence,Adnan Kahveci Mah.,340,280,5+1,11-15 arası,12,13,Merkezi (Pay Ölçer),2,Var,Hayır,Kiracılı,Evet,Aktel Residence,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"8.300.000 TL
Kredi Teklifleri"
1,Residence,Barış Mh.,150,135,2+1,11-15 arası,2,13,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,700,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"3.700.000 TL
Kredi Teklifleri"
2,Residence,Barış Mh.,150,135,2+1,11-15 arası,2,13,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,700,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"3.700.000 TL
Kredi Teklifleri"
3,Residence,Barış Mh.,230,185,4+1,11-15 arası,11,13,Merkezi,2,Var,Hayır,Mülk Sahibi,Evet,Beyaz City,820,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"10.250.000 TL
Kredi Teklifleri"
4,Residence,Cumhuriyet Mah.,110,85,1+1,5-10 arası,6,15,Merkezi (Pay Ölçer),1,Var,Evet,Kiracılı,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"1.550.000 TL
Kredi Teklifleri"
5,Residence,Büyükşehir Mh.,105,85,2+1,11-15 arası,4,9,Doğalgaz (Kombi),2,Yok,Hayır,Kiracılı,Evet,Ekinoks Residence,990,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"3.300.000 TL
Kredi Teklifleri"
6,Residence,Yakuplu Mah.,136,112,2+1,0,7,28,Merkezi (Pay Ölçer),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Hayır,Kat Mülkiyetli,Emlak Ofisinden,Evet,"4.450.000 TL
Kredi Teklifleri"
7,Residence,Cumhuriyet Mah.,193,143,3+1,0,16,22,Merkezi,1,Var,Hayır,Boş,Evet,Kameroğlu Metrohome,Belirtilmemiş,Evet,Kat İrtifaklı,Emlak Ofisinden,Evet,"7.350.000 TL
Kredi Teklifleri"
8,Residence,Cumhuriyet Mah.,125,110,2+1,2,9,10,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat İrtifaklı,Emlak Ofisinden,Evet,"1.750.000 TL
Kredi Teklifleri"
0,Müstakil Ev,Dereağzı Mh.,500,287,10+2,11-15 arası,,4,Doğalgaz (Kombi),4,Var,Hayır,Kiracılı,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Bilinmiyor,Emlak Ofisinden,Hayır,"12.000.000 TL
Kredi Teklifleri"
1,Müstakil Ev,Dereağzı Mh.,850,120,1+1,11-15 arası,,1,Yok,1,Var,Evet,Mülk Sahibi,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"15.000.000 TL
Kredi Teklifleri"
2,Müstakil Ev,Sahil Mah.,330,288,7+2,16-20 arası,,4,Doğalgaz (Kombi),3,Var,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,Belirtilmemiş,Hayır,Kat Mülkiyetli,Emlak Ofisinden,Evet,"7.500.000 TL
Kredi Teklifleri"
0,Villa,Marmara Mah.,275,255,5+2,0,,4,Doğalgaz (Kombi),4,,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"10.899.999 TL
Kredi Teklifleri"
1,Villa,Marmara Mah.,350,300,4+2,0,,3,Yerden Isıtma,2,,Hayır,Boş,Evet,Deniz İstanbul,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"10.789.000 TL
Kredi Teklifleri"
2,Villa,Dereağzı Mh.,700,350,5+2,0,,3,Doğalgaz (Kombi),4,,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"5.832.000 TL
Kredi Teklifleri"
3,Villa,Sahil Mah.,400,350,5+2,0,,3,Yerden Isıtma,4,,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"10.900.000 TL
Kredi Teklifleri"
4,Villa,Adnan Kahveci Mah.,700,550,6+2,0,,4,Yerden Isıtma,6 Üzeri,,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"22.500.000 TL
Kredi Teklifleri"
5,Villa,Kavaklı Mh.,270,210,5+2,0,,3,Doğalgaz (Kombi),3,,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"5.850.000 TL
Kredi Teklifleri"
6,Villa,Adnan Kahveci Mah.,450,350,6+2,0,,3,Doğalgaz (Kombi),4,,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"11.999.999 TL
Kredi Teklifleri"
7,Villa,Dereağzı Mh.,560,510,7+2,0,,4,Yerden Isıtma,5,,Hayır,Boş,Evet,Belirtilmemiş,1,Evet,Kat İrtifaklı,İnşaat Firmasından,Evet,"22.000.000 TL
Kredi Teklifleri"
8,Villa,Dereağzı Mh.,850,650,10 Üzeri,0,,4,Yerden Isıtma,6,,Belirtilmemiş,Mülk Sahibi,Hayır,Belirtilmemiş,Belirtilmemiş,Belirtilmemiş,Kat Mülkiyetli,Evet,"26.000.000 TL
Kredi Teklifleri",
9,Villa,Marmara Mah.,520,370,5+2,5-10 arası,,3,Doğalgaz (Kombi),4,,Hayır,Kiracılı,Hayır,Belirtilmemiş,3.000,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"15.000.000 TL
Kredi Teklifleri"
10,Villa,Marmara Mah.,520,370,5+2,5-10 arası,,3,Doğalgaz (Kombi),4,,Hayır,Kiracılı,Hayır,Belirtilmemiş,3.000,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"15.000.000 TL
Kredi Teklifleri"
